Weakly-supervised Discovery of Visual Pattern Configurations,"Hyun Oh Song, Yong Jae Lee, Stefanie Jegelka, Trevor Darrell",https://proceedings.neurips.cc/paper/2014/hash/19b650660b253761af189682e03501dd-Abstract.html
Deep Networks with Internal Selective Attention through Feedback Connections,"Marijn F. Stollenga, Jonathan Masci, Faustino Gomez, Jürgen Schmidhuber",https://proceedings.neurips.cc/paper/2014/hash/19de10adbaa1b2ee13f77f679fa1483a-Abstract.html
Tight Bounds for Influence in Diffusion Networks and Application to Bond Percolation and Epidemiology,"Remi Lemonnier, Kevin Scaman, Nicolas Vayatis",https://proceedings.neurips.cc/paper/2014/hash/1bb91f73e9d31ea2830a5e73ce3ed328-Abstract.html
A Bayesian model for identifying hierarchically organised states in neural population activity,"Patrick Putzky, Florian Franzen, Giacomo Bassetto, Jakob H. Macke",https://proceedings.neurips.cc/paper/2014/hash/1bc0249a6412ef49b07fe6f62e6dc8de-Abstract.html
Deep Convolutional Neural Network for Image Deconvolution,"Li Xu, Jimmy SJ Ren, Ce Liu, Jiaya Jia",https://proceedings.neurips.cc/paper/2014/hash/1c1d4df596d01da60385f0bb17a4a9e0-Abstract.html
Attentional Neural Network: Feature Selection Using Cognitive Feedback,"Qian Wang, Jiaxing Zhang, Sen Song, Zheng Zhang",https://proceedings.neurips.cc/paper/2014/hash/1e6e0a04d20f50967c64dac2d639a577-Abstract.html
The Blinded Bandit: Learning with Adaptive Feedback,"Ofer Dekel, Elad Hazan, Tomer Koren",https://proceedings.neurips.cc/paper/2014/hash/1efa39bcaec6f3900149160693694536-Abstract.html
Zero-shot recognition with unreliable attributes,"Dinesh Jayaraman, Kristen Grauman",https://proceedings.neurips.cc/paper/2014/hash/1f1baa5b8edac74eb4eaa329f14a0361-Abstract.html
Communication Efficient Distributed Machine Learning with the Parameter Server,"Mu Li, David G. Andersen, Alexander J. Smola, Kai Yu",https://proceedings.neurips.cc/paper/2014/hash/1ff1de774005f8da13f42943881c655f-Abstract.html
Beyond the Birkhoff Polytope: Convex Relaxations for Vector Permutation Problems,"Cong Han Lim, Stephen Wright",https://proceedings.neurips.cc/paper/2014/hash/208e43f0e45c4c78cafadb83d2888cb6-Abstract.html
"Deconvolution of High Dimensional Mixtures via Boosting, with Application to Diffusion-Weighted MRI of Human Brain","Charles Y. Zheng, Franco Pestilli, Ariel Rokem",https://proceedings.neurips.cc/paper/2014/hash/215a71a12769b056c3c32e7299f1c5ed-Abstract.html
On Iterative Hard Thresholding Methods for High-dimensional M-Estimation,"Prateek Jain, Ambuj Tewari, Purushottam Kar",https://proceedings.neurips.cc/paper/2014/hash/218a0aefd1d1a4be65601cc6ddc1520e-Abstract.html
Bayesian Sampling Using Stochastic Gradient Thermostats,"Nan Ding, Youhan Fang, Ryan Babbush, Changyou Chen, Robert D. Skeel, Hartmut Neven",https://proceedings.neurips.cc/paper/2014/hash/21fe5b8ba755eeaece7a450849876228-Abstract.html
Encoding High Dimensional Local Features by Sparse Coding Based Fisher Vectors,"Lingqiao Liu, Chunhua Shen, Lei Wang, Anton van den Hengel, Chao Wang",https://proceedings.neurips.cc/paper/2014/hash/2291d2ec3b3048d1a6f86c2c4591b7e0-Abstract.html
Efficient learning by implicit exploration in bandit problems with side observations,"Tomáš Kocák, Gergely Neu, Michal Valko, Remi Munos",https://proceedings.neurips.cc/paper/2014/hash/25b2822c2f5a3230abfadd476e8b04c9-Abstract.html
An Integer Polynomial Programming Based Framework for Lifted MAP Inference,"Somdeb Sarkhel, Deepak Venugopal, Parag Singla, Vibhav G. Gogate",https://proceedings.neurips.cc/paper/2014/hash/26751be1181460baf78db8d5eb7aad39-Abstract.html
Hardness of parameter estimation in graphical models,"Guy Bresler, David Gamarnik, Devavrat Shah",https://proceedings.neurips.cc/paper/2014/hash/26dd0dbc6e3f4c8043749885523d6a25-Abstract.html
On the Information Theoretic Limits of Learning Ising Models,"Rashish Tandon, Karthikeyan Shanmugam, Pradeep K. Ravikumar, Alexandros G. Dimakis",https://proceedings.neurips.cc/paper/2014/hash/2715518c875999308842e3455eda2fe3-Abstract.html
Projecting Markov Random Field Parameters for Fast Mixing,"Xianghang Liu, Justin Domke",https://proceedings.neurips.cc/paper/2014/hash/2823f4797102ce1a1aec05359cc16dd9-Abstract.html
A Boosting Framework on Grounds of Online Learning,"Tofigh Naghibi Mohamadpoor, Beat Pfister",https://proceedings.neurips.cc/paper/2014/hash/285ab9448d2751ee57ece7f762c39095-Abstract.html
Near-Optimal Density Estimation in Near-Linear Time Using Variable-Width Histograms,"Siu On Chan, Ilias Diakonikolas, Rocco A. Servedio, Xiaorui Sun",https://proceedings.neurips.cc/paper/2014/hash/287e03db1d99e0ec2edb90d079e142f3-Abstract.html
Efficient Minimax Signal Detection on Graphs,"Jing Qian, Venkatesh Saligrama",https://proceedings.neurips.cc/paper/2014/hash/28fc2782ea7ef51c1104ccf7b9bea13d-Abstract.html
Magnitude-sensitive preference formation`,"Nisheeth Srivastava, Ed Vul, Paul R. Schrater",https://proceedings.neurips.cc/paper/2014/hash/291597a100aadd814d197af4f4bab3a7-Abstract.html
Accelerated Mini-batch Randomized Block Coordinate Descent Method,"Tuo Zhao, Mo Yu, Yiming Wang, Raman Arora, Han Liu",https://proceedings.neurips.cc/paper/2014/hash/2a27b8144ac02f67687f76782a3b5d8f-Abstract.html
Multiscale Fields of Patterns,"Pedro Felzenszwalb, John G. Oberlin",https://proceedings.neurips.cc/paper/2014/hash/2a38a4a9316c49e5a833517c45d31070-Abstract.html
"How hard is my MDP?"" The distribution-norm to the rescue""","Odalric-Ambrym Maillard, Timothy A. Mann, Shie Mannor",https://proceedings.neurips.cc/paper/2014/hash/2ab56412b1163ee131e1246da0955bd1-Abstract.html
Spectral Learning of Mixture of Hidden Markov Models,"Cem Subakan, Johannes Traa, Paris Smaragdis",https://proceedings.neurips.cc/paper/2014/hash/2ac2406e835bd49c70469acae337d292-Abstract.html
Exploiting Linear Structure Within Convolutional Networks for Efficient Evaluation,"Emily L. Denton, Wojciech Zaremba, Joan Bruna, Yann LeCun, Rob Fergus",https://proceedings.neurips.cc/paper/2014/hash/2afe4567e1bf64d32a5527244d104cea-Abstract.html
Tree-structured Gaussian Process Approximations,"Thang D. Bui, Richard E. Turner",https://proceedings.neurips.cc/paper/2014/hash/2b38c2df6a49b97f706ec9148ce48d86-Abstract.html
Optimal decision-making with time-varying evidence reliability,"Jan Drugowitsch, Ruben Moreno-Bote, Alexandre Pouget",https://proceedings.neurips.cc/paper/2014/hash/2b8a61594b1f4c4db0902a8a395ced93-Abstract.html
An Autoencoder Approach to Learning Bilingual Word Representations,"Sarath Chandar A P, Stanislas Lauly, Hugo Larochelle, Mitesh Khapra, Balaraman Ravindran, Vikas C. Raykar, Amrita Saha",https://proceedings.neurips.cc/paper/2014/hash/2bcab9d935d219641434683dd9d18a03-Abstract.html
Testing Unfaithful Gaussian Graphical Models,"De Wen Soh, Sekhar C. Tatikonda",https://proceedings.neurips.cc/paper/2014/hash/2bd7f907b7f5b6bbd91822c0c7b835f6-Abstract.html
Deep Recursive Neural Networks for Compositionality in Language,"Ozan Irsoy, Claire Cardie",https://proceedings.neurips.cc/paper/2014/hash/2cfd4560539f887a5e420412b370b361-Abstract.html
"Signal Aggregate Constraints in Additive Factorial HMMs, with Application to Energy Disaggregation","Mingjun Zhong, Nigel Goddard, Charles Sutton",https://proceedings.neurips.cc/paper/2014/hash/2d1b2a5ff364606ff041650887723470-Abstract.html
Poisson Process Jumping between an Unknown Number of Rates: Application to Neural Spike Data,"Florian Stimberg, Andreas Ruttor, Manfred Opper",https://proceedings.neurips.cc/paper/2014/hash/2d6cc4b2d139a53512fb8cbb3086ae2e-Abstract.html
Low-Rank Time-Frequency Synthesis,"Cédric Févotte, Matthieu Kowalski",https://proceedings.neurips.cc/paper/2014/hash/2f25f6e326adb93c5787175dda209ab6-Abstract.html
Spike Frequency Adaptation Implements Anticipative Tracking in Continuous Attractor Neural Networks,"Yuanyuan Mi, C. C. Alan Fung, K. Y. Michael Wong, Si Wu",https://proceedings.neurips.cc/paper/2014/hash/2f2b265625d76a6704b08093c652fd79-Abstract.html
Learning to Optimize via Information-Directed Sampling,"Daniel Russo, Benjamin Van Roy",https://proceedings.neurips.cc/paper/2014/hash/301ad0e3bd5cb1627a2044908a42fdc2-Abstract.html
"Distributed Estimation, Information Loss and Exponential Families","Qiang Liu, Alexander T. Ihler",https://proceedings.neurips.cc/paper/2014/hash/303ed4c69846ab36c2904d3ba8573050-Abstract.html
A* Sampling,"Chris J. Maddison, Daniel Tarlow, Tom Minka",https://proceedings.neurips.cc/paper/2014/hash/309fee4e541e51de2e41f21bebb342aa-Abstract.html
Consistent Binary Classification with Generalized Performance Metrics,"Oluwasanmi O. Koyejo, Nagarajan Natarajan, Pradeep K. Ravikumar, Inderjit S. Dhillon",https://proceedings.neurips.cc/paper/2014/hash/30c8e1ca872524fbf7ea5c519ca397ee-Abstract.html
Asymmetric LSH (ALSH) for Sublinear Time Maximum Inner Product Search (MIPS),"Anshumali Shrivastava, Ping Li",https://proceedings.neurips.cc/paper/2014/hash/310ce61c90f3a46e340ee8257bc70e93-Abstract.html
Graphical Models for Recovering Probabilistic and Causal Queries from Missing Data,"Karthika Mohan, Judea Pearl",https://proceedings.neurips.cc/paper/2014/hash/31839b036f63806cba3f47b93af8ccb5-Abstract.html
Restricted Boltzmann machines modeling human choice,"Takayuki Osogami, Makoto Otsuka",https://proceedings.neurips.cc/paper/2014/hash/3295c76acbf4caaed33c36b1b5fc2cb1-Abstract.html
On the Statistical Consistency of Plug-in Classifiers for Non-decomposable Performance Measures,"Harikrishna Narasimhan, Rohit Vaish, Shivani Agarwal",https://proceedings.neurips.cc/paper/2014/hash/32b30a250abd6331e03a2a1f16466346-Abstract.html
Clustering from Labels and Time-Varying Graphs,"Shiau Hong Lim, Yudong Chen, Huan Xu",https://proceedings.neurips.cc/paper/2014/hash/3328bdf9a4b9504b9398284244fe97c2-Abstract.html
Unsupervised learning of an efficient short-term memory network,"Pietro Vertechi, Wieland Brendel, Christian K. Machens",https://proceedings.neurips.cc/paper/2014/hash/333222170ab9edca4785c39f55221fe7-Abstract.html
Projective dictionary pair learning for pattern classification,"Shuhang Gu, Lei Zhang, Wangmeng Zuo, Xiangchu Feng",https://proceedings.neurips.cc/paper/2014/hash/33e8075e9970de0cfea955afd4644bb2-Abstract.html
Analysis of Learning from Positive and Unlabeled Data,"Marthinus C. du Plessis, Gang Niu, Masashi Sugiyama",https://proceedings.neurips.cc/paper/2014/hash/35051070e572e47d2c26c241ab88307f-Abstract.html
Learning with Fredholm Kernels,"Qichao Que, Mikhail Belkin, Yusu Wang",https://proceedings.neurips.cc/paper/2014/hash/35464c848f410e55a13bb9d78e7fddd0-Abstract.html
How transferable are features in deep neural networks?,"Jason Yosinski, Jeff Clune, Yoshua Bengio, Hod Lipson",https://proceedings.neurips.cc/paper/2014/hash/375c71349b295fbe2dcdca9206f20a06-Abstract.html
Concavity of reweighted Kikuchi approximation,"Po-Ling Loh, Andre Wibisono",https://proceedings.neurips.cc/paper/2014/hash/39027dfad5138c9ca0c474d71db915c3-Abstract.html
